volume,headword,dojg_entry_id,dojg_summary,audit_action,proposed_canonical,normalization_status,canonical_entry_count,needs_collision_review
Advanced,てはいられない,340783c37064b8f89571c279c09564895054b971d5b3554abb7d17d82274c6d4,A phrase that is used when someone cannot be doing something or be in some state due to a given situation.,new_canonical_candidate,〜てはいられない,normalized_new,1,False
Advanced,てばかりはいられない,eb9c017a7b3cac4d0d169155c781c6eaff6482b5a625110007ef0f16ff0e83c2,A phrase representing the idea that someone cannot just keep doing something or waste time being consumed by some emotion.,new_canonical_candidate,〜てばかりはいられない,normalized_new,1,False
Advanced,でも・じゃあるまいし,4d62dae6cddf1c3f33c260eda7bcea3ef374a3b860dd0c696eede382f6e96d6c,A phrase expressing the speaker’s belief that someone’s action is based on mistaken identity of himself/herself and also expressing the speaker’s critical comments about someone’s behaviour.,new_canonical_candidate,〜でも・じゃあるまいし,normalized_new,1,False
Advanced,て仕方がない,de72b78f0c9b531efadafc5282ee7f2c534be9615daeffb30d1e753a26177807,A phrase that represents emotions the speaker/writer cannot control or sensations/situations he/she cannot bear.,new_canonical_candidate,〜て仕方がない,normalized_new,1,False
Advanced,とあって,b2c8a67684f337d5e41a7f64c214de5bd4b3e306231e5b4faf7d3ee37de21def,"A phrase that introduces a reason when the speaker/writer considers it natural that someone does something or is in some state, or that something takes place for that reason.",new_canonical_candidate,〜とあって,normalized_new,1,False
Advanced,とあっては,9dfeb0b04f016b33bfdae363e5983dacac543b6b4f0687dac34b8a470ce252c2,A conditional phrase that indirectly presents a factual situation as a reason.,new_canonical_candidate,とあっては,normalized_new,1,False
Advanced,といえども,6d6784384d87055c54c66c162b3febf0e2431ef6cac89dfac37dde36e76cdcb1,A conjunction that expresses the idea of “even (though)”.,new_canonical_candidate,といえども,normalized_new,1,False
Advanced,といった,94c062b846a98b0b547a83b905e447724c69b9cac31b7a68e908da9329a5c1c9,A compound particle that introduces examples.,new_canonical_candidate,〜といった,normalized_new,1,False
Advanced,といったところだ,bb353e3ba57904f8ffdfb6f0f89e8e9d5e27c94fb737a3b5a9a09cd4e7da7564,A phrase the speaker/writer uses to explain something in a brief/rough manner.,new_canonical_candidate,〜といったところだ,normalized_new,1,False
Advanced,どうか,8dc5614bbb5f7c4bafd17890de38daaf32b3ea3f26d1ebc1535fded31496c361,An adverb indicating a polite yet very strong request.,new_canonical_candidate,どうか,normalized_new,1,False
Advanced,どうにも～ない,06100f719099cecd355ab069e8255a5f98f6d72c17fee9395d0e52a4d5926d93,"A structure indicating that no matter how hard someone may try, something is impossible.",new_canonical_candidate,〜どうにも〜ない,normalized_new,1,False
Advanced,ところから,611b22a1124f01941ec502f752f0ad23c25588b994896c74dacd572fb17bf067,"A phrase that introduces the origins of names, theories, ideas and events.",new_canonical_candidate,〜ところから,normalized_new,1,False
Advanced,どころではない,cb9ef9f9c5f7a0956f06e7e620a4900212e13fea1fe895c14c239db0fcc7bbe2,A phrase indicating that an action/state is simply impossible due to an adverse situation.,new_canonical_candidate,〜どころではない,normalized_new,1,False
Advanced,どちらかと言うと,6d13348f92bf34350ae16f57b8015c6f47119ada00527fd3ec1e98a41a18d701,A phrase indicating that the speaker/writer chooses one alternative over another in a tentative way.,new_canonical_candidate,〜どちらかと言うと,normalized_new,1,False
Advanced,とても～ない,1161143efc45c11d3fb8ed5650b7ced023093090bcc6df5490449a1a385265bc,"A structure that is used to deny emphatically the ability of someone/something or possibility of an event, state or action",new_canonical_candidate,〜とても〜ない,normalized_new,1,False
Advanced,とでも言うべき,d92b9ac1a27ab75ea58cfb4e8488d2fe61b682f056f827e5e8216d622ee30ce2,A phrase that introduces a noun (or noun phrase) to describe the nature of someone or something.,new_canonical_candidate,〜とでも言うべき,normalized_new,1,False
Advanced,との,cf9666f413180bce751376f70b7ec351225124fed865b249e96e3b5a97335c1b,"A phrase that presents the content of the referent of the following noun (e.g., a report, notice, news, view).",new_canonical_candidate,〜との,normalized_new,1,False
Advanced,とは,726b04efc4212b4a205b656e783a43f4765b243b9507f035677789c8300b8556,"A compound particle marking an event, action or state that the speaker/writer does not expect and that causes him/her to feel some emotion",new_canonical_candidate,〜とは,normalized_new,1,False
Advanced,とばかりに,2c8844288ba30bb1a72936827b58a7d10d0c1f17e73389bb740e455a7d17a6e2,A phrase that indicates that someone does something in order to convey something or in such a way that someone is convinced that something is the case.,new_canonical_candidate,〜とばかりに,normalized_new,1,False
Advanced,とは言え,99b9ddc03eee64d5e195e6cfa106a93d4614501591f4fde47c3733f4f21d323c,A conjunctive phrase meaning “although it is said that”,new_canonical_candidate,〜とは言え,normalized_new,1,False
Advanced,ども,d501d1f990118e974c450d270d13387e9078b3c1d0d551b48cb2fcbb36718eff,A conjunction that indicates concession based on an actual state or action.,new_canonical_candidate,ども,normalized_new,1,False
Advanced,ともすると,a974888729710a0731e660807b04135be4d5763832d432e393f32565b409be0c,A phrase that expresses the idea that something is likely to take place.,new_canonical_candidate,〜ともすると,normalized_new,1,False
Advanced,ともなく,b0c637b0fab6699bc2a11f105fd895351a7e800e1eb2c0aed7069e5e0b08367e,"A phrase indicating that the subject does something without paying much attention, or that when, where, to whom, etc., something took place is unclear.",new_canonical_candidate,〜ともなく,normalized_new,1,False
Advanced,と言うか,8a84f527d213c622a56a880a6108c597595f2237a89f118b24312ea37efb12c3,A phrase used to restate what was just said in order to be more accurate or appropriate.,new_canonical_candidate,〜と言うか,normalized_new,1,False
Advanced,と言うのは,242d68db335aa3fb4eb579919b0b7ff1aba65fd22b1439e519f7c68a2a00d0db,A phrase that introduces the reason for what has just been said.,new_canonical_candidate,〜と言うのは,normalized_new,1,False
Advanced,と言って,bc1c19366d95079a39228cfa17d4e1a1f20283797b8c27d25627af77a111450f,A conjunction used at the beginning of a sentence to convey the idea of “however”.,new_canonical_candidate,と言って,normalized_new,1,False
Advanced,ないことには,c407a8736f6e7b54a8cc09766fb2a6211bf1977ad0049032a67b28aaa1ebc47b,"A phrase that means “if something has not taken place, something else won’t/can’t take place”.",new_canonical_candidate,〜ないことには,normalized_new,1,False
Advanced,ないし（は）,b2cd633188de00ff28ca08881fedfa5cba878f9b04378a3fcafbe2466dc8f423,A particle that presents two possible choices or the minimum and maximum possible numbers/lengths/weights/etc. of something; or a conjunction that links two possible actions or events.,new_canonical_candidate,〜ないし（は）,normalized_new,1,False
Advanced,ないでもない,0dc64d32386e1132db261797fdc8865094fa29890fa324f182205026b7d932cc,A phrase that indicates the speaker/writer hesitantly feels or expresses that something is the case.,new_canonical_candidate,〜ないでもない,normalized_new,1,False
Advanced,ないまでも,cb1f4047096a918baf8e02da9d9001b8985eb739611efdd4a97fd197b250ece2,"An adverbial phrase expressing the speaker’s feeling that although an ideal action or state isn’t possible, at least the next best action or state is or should be available.",new_canonical_candidate,ないまでも,normalized_new,1,False
Advanced,なお,5651e5e06399b582cc9488b03419b5e77af839c56dcc1a63fc7092c492d9531a,An adverb that indicates that an action or state is still going on or the degree of something increases; a conjunction indicating that an additional comment follows what has just been said in the preceding sentence.,new_canonical_candidate,なお,normalized_new,1,False
Advanced,なおさら,160402e179405b36fc18b304c3d3008746c93540c144cb337dbb6ec787df9721,An adverb indicating that the degree of something increases due to an additional circumstance.,new_canonical_candidate,なおさら,normalized_new,1,False
Advanced,なくして（は）,acf899034f0212420955b3e2ca1e9b2d74f925bfec3cab7900f4909693b9878a,A compound particle meaning “without something”.,new_canonical_candidate,〜なくして（は）,normalized_new,1,False
Advanced,なしに,62d6ba25ceb76b82b8e13c67e29d44f8a374c5a73630245c95eb3e0bfb728a11,An adverbial phrase meaning “without (doing) something”.,new_canonical_candidate,なしに,normalized_new,1,False
Advanced,なす,5c28d7e1616eb38ff6331ddde19f11a92c1368e9db21dc1167d7784845ff1685,A verb that means “to cause something to happen”,new_canonical_candidate,なす,normalized_new,1,False
Advanced,なぜか,3a8d9c26b8582ef02e159e804b58f5d6eee9774cdbf1312e5c92208d58be9913,An adverb indicating that the speaker/writer doesn’t know the cause of/reason for something,new_canonical_candidate,なぜか,normalized_new,1,False
Advanced,なぜなら（ば）～からだ,9d6a553cfb1f6727d40590d9a550ea35751c2dda2a643051abf0d0a1b0b3f5a0,A structure used to introduce a reason for the statement in the preceding sentence.,new_canonical_candidate,〜なぜなら（ば）〜からだ,normalized_new,1,False
Advanced,なまじ（っか）,561b77a91e162429c39c20dc9968fee47af0dfabe848ff5c06061dbcf4c115a6,"An adverb indicating that something (including an action/state) has a positive value which hasn’t been reached, causing something negative.",new_canonical_candidate,なまじ（っか）,normalized_new,1,False
Advanced,ならでは（の）,c797226ff9895a75d0ad5220ed4168499d30425707352fb2e85946243c4b6c64,A phrase indicating something is “impossible if it’s not X”.,new_canonical_candidate,〜ならでは（の）,normalized_new,1,False
Advanced,なり,f318a3f63a0f0735d78e6f79bddb8bbc9525c8c15017650038141996d0343804,A conjunction meaning “soon after”.,new_canonical_candidate,なり,normalized_new,1,False
Advanced,なるほど,977920b576bbfc8b6c58cc407516c056344e361e771e5a056064740a93f725f3,An adverb indicating that the speaker/writer afﬁrms the correctness of something he/she has heard/read/observed.,new_canonical_candidate,なるほど,normalized_new,1,False
Advanced,なんて (1),5aeca1fba921bbfa4526b717314f6d0d6527d16c582e3afcde6f5fe4060785f1,A phrase used as the colloquial version of なんと.,new_canonical_candidate,なんて（なんと）,sense_reconciled,1,False
Advanced,なんて (2),8fb34647e6b3b2f5f64b78fbfa8b0f803e051896095941c251f1b67a5407b204,"A colloquial particle used to express a strong feeling such as astonishment, incredulousness, envy, disdain, dislike, happiness, etc.",new_canonical_candidate,〜なんて（感情・評価）,sense_reconciled,1,False
Advanced,に（も）なく,02ea834923e547eb7f530ca653b700d9ffe0d607a5b5f9004fc7e75afda85763,A phrase that means something unusual happens or someone does something unusual.,new_canonical_candidate,〜に（も）なく,normalized_new,1,False
Advanced,に/ともなると,931f41663ae688b34eaeef49cbf0614e510d6c40ff26434c5defc18ec9271c2d,A phrase that is used when something or some situation is perceived to be special.,new_canonical_candidate,〜に/ともなると,normalized_new,1,False
Advanced,にいたっては,c44bc7f820abd56178e1df054fa86d21ddeb57443abc4e9d58b5e63f48120ece,A compound particle that indicates an extreme example.,new_canonical_candidate,〜にいたっては,normalized_new,1,False
Advanced,にかかわらず・に関/拘/係わらず,c244ff44c5c3a94db7844f6479eca6ad7ee97d9a36a77d17e1a21e34c38d03e3,A compound particle that means “regardless of”,new_canonical_candidate,〜にかかわらず・に関/拘/係わらず,normalized_new,1,False
Advanced,にかけては,b2ec25318623c4a72c313d9a8d807239b57d695614595fd8693ee98e21135643,A compound particle that marks something in which someone excels or has conﬁdence.,new_canonical_candidate,〜にかけては,normalized_new,1,False
Advanced,にかたくない・に難くない,7deff57e77f810c09aaa221ef0eb9dddb25281b43c2e2d8425df01e723bf657d,A phrase that indicates that it is not hard to imagine or guess a situation.,new_canonical_candidate,〜にかたくない・に難くない,normalized_new,1,False
Advanced,にしたところで,4457fde79c31bdf7027b0a87944909a5d7640df67071da39e475f6cd6aebb827,A compound particle that means “even” or “also”.,new_canonical_candidate,〜にしたところで,normalized_new,1,False
Advanced,にして (1),e81c50e1be44212c0d374e5125f9d8af894fe27e6cba34a185bb0cf82e116842,A compound particle that indicates a period of time/stage (in life) at which some surprising action or state takes place.,new_canonical_candidate,〜にして（時点・段階）,sense_reconciled,1,False
Advanced,にして (2),aafbf868bf33c82e06ec34a77f513cef6c797d963f3003c610f5454ad1028cd3,A conjunction meaning “and” that is used to combine two noun phrases or な-adjectives.,new_canonical_candidate,〜にして（並列）,sense_reconciled,1,False
Advanced,にしてからが,0de604f1b23183ecf97d5de11a2534645f2cbcffd38e3ac4a0cb2706d9605f0e,A compound particle indicating that something unexpected occurs.,new_canonical_candidate,〜にしてからが,normalized_new,1,False
Advanced,にしても,037d2b265eb9d61fb5a927452195f8b4beb97624ecaa56d09de7032e7e46b46f,"A conjunction that represents the idea of “even if someone decides to do something,” or “even if/though someone decides that something is true/the case”.",new_canonical_candidate,にしても,normalized_new,1,False
Advanced,にしろ・せよ,67574c6280844f80df285f217d7c1ae51eedd0f578dfcaab5af6ed7df0e7475f,A conjunctive phrase that carries the meaning of concession.,new_canonical_candidate,〜にしろ・せよ,normalized_new,1,False
Advanced,につけ,156bdd330f9d1f43fd648cd36d7f5b9abd01677cd6dd26b99df2cabbe9299cff,A conjunction indicating that each time someone perceives something he/she feels or thinks something associated with it.,new_canonical_candidate,につけ,normalized_new,1,False
Advanced,にとどまらず,b68c771f44aa28b5a6bca5a02d52ee4c918ce17efad040a4dd670c082aca4973,A phrase indicating that something goes beyond a spatial/temporal boundary.,new_canonical_candidate,〜にとどまらず,normalized_new,1,False
Advanced,にひきかえ,5f8652e46993a8561c1c251b83e5148de92a2a883432c1dc0b3e5b5e7b0627e3,A phrase that indicates a sharp contrast.,new_canonical_candidate,〜にひきかえ,normalized_new,1,False
Advanced,によらず,f1cf996de3f6b8638f96788eafaaf16608726ffc228f929d18b59326841653d8,A compound particle that means “without depending on”.,new_canonical_candidate,〜によらず,normalized_new,1,False
Advanced,によると,347408c143485022f26f56c5e814966f01fb0faf65f64bacd30aba93e8b7b16c,A compound particle that is used to identify the source of information provided in the sentence.,new_canonical_candidate,〜によると,normalized_new,1,False
Advanced,にわたって・わたる,01cbe94934f6199cc2e8b371fbae760f036d2c564adacb1788e4d7c6461b1fe9,A compound particle indicating that something takes place over a particular span of time or physical space.,new_canonical_candidate,〜にわたって・わたる,normalized_new,1,False
Advanced,に向けて・に向けた,3ab160882865a348c814aba97d75775e315572322699b476e82c99f4ec61f8ae,"A compound particle that indicates the destination/direction of movement, the target/direction of an action, or the goal/purpose of an action.",new_canonical_candidate,〜に向けて・に向けた,normalized_new,1,False
Advanced,に応じて・応じた,7f3ddea11ebc664c18125899294fa2b9e00e2207d6e8cbbbfdfbf877a4a261e0,A compound particle that means “in response to”.,new_canonical_candidate,〜に応じて・応じた,normalized_new,1,False
Advanced,に決まっている,74664d455fe53128d74eb43c23bf908615cb8a0337bf4874b7be29cebc419163,A phrase indicating the speaker’s/writer’s strong conviction or motivation.,new_canonical_candidate,〜に決まっている,normalized_new,1,False
Advanced,に越したことはない,1e3588e1e96d7563ae90acc1bece0ef055d323d0b4c1550269e0da8150443beb,A phrase used to indicate that a state or action is more desirable.,new_canonical_candidate,〜に越したことはない,normalized_new,1,False
Advanced,のなんのって,a36bd3296021d21bbea60eef05b4820e4a382ac916437b45aeb3abb9d56c2213,A phrase to emphasize that something/someone is/was in an extreme state or that someone does/did something to a great extent,new_canonical_candidate,〜のなんのって,normalized_new,1,False
Advanced,のみならず,dc1731001ecdc998d3799d3e0ae94bc08c3fb5734329e2463791e4317f246eb7,A phrase that is used in formal writing to mean “not only”.,new_canonical_candidate,〜のみならず,normalized_new,1,False
Advanced,の無さ・のなさ,14fea78f58864ba4049042e71ca01acf78e2b6744f8e94f1049ba95c5b5144bc,A phrase that indicates a state where something is lacking.,new_canonical_candidate,〜の無さ,normalized_new,1,False
Advanced,はあれ,84dd386aae78594b745a014366224494478f593ba58d0c486e7705aac27c8aa3,A phrase expressing the idea “even though there is something”,new_canonical_candidate,〜はあれ,normalized_new,1,False
Advanced,はいいとしても,c064ab023e1b0487e34fd1caec20af623648979f7c6791cefe39118968b90c64,"A phrase that conveys the meaning “even if I/we accept something, something else is not acceptable”.",new_canonical_candidate,〜はいいとしても,normalized_new,1,False
Advanced,はおろか,0638bacff713f9a40d32212eea17ba87edf34a4a27261b5951bc3a2a4ff61c26,"A phrase that is used when something is not only true with one thing or person, but also with another thing or person that is less expected or understandable.",new_canonical_candidate,〜はおろか,normalized_new,1,False
Advanced,ばかりに,3762e273e6da6a3361550765387f46b9e79d8dc909671e89ac8e49bae7b75971,A conjunction indicating that a single factor causes a negative situation.,new_canonical_candidate,ばかりに,normalized_new,1,False
Advanced,ばこそ,32159b477e798fee84a95ff8cf1ac02cabb540f0d2d9277157ed66561f7ea31c,A conjunction that emphasizes a reason,new_canonical_candidate,ばこそ,normalized_new,1,False
Advanced,はたして,8be12c45ba8cdb4c408c33234a609e2f9d7bf24334b94d461457ade57ad91d73,"An adverb indicating that something occurred as the writer expected, or expressing in a concession clause the writer’s strong doubt.",new_canonical_candidate,はたして,normalized_new,1,False
Advanced,は別として,a0cf5b1a68558c210f2b568b5b4a3c91f78483a2c7c9c972aa78957d8b8b65be,A phrase used to present an exception or an issue the speaker/writer does not intend to cover as part of a larger statement.,new_canonical_candidate,〜は別として,normalized_new,1,False
Advanced,ひいては,0151e4c1704c30fe582d0634dac043e6f437d91adb23e38726a37a87e56494d6,An adverb indicating that something is perceived to eventually lead to a signiﬁcant result.,new_canonical_candidate,ひいては,normalized_new,1,False
Advanced,ひとつ,1dc12a99374efabfd57d32296e016ca0777abfb1e67a0a3c04bbcfa2bcd33900,"An adverb used when the speaker intends to do something, or asks someone a favour, or makes a suggestion or gives advice to someone.",new_canonical_candidate,ひとつ,normalized_new,1,False
Advanced,べからず・べからざる,8f372f9bb253d1493fb202ec8232e7223a86ec61b76421b21e72bb4ac2b961ab,An auxiliary verb that indicates a strong prohibition.,new_canonical_candidate,〜べからず・べからざる,normalized_new,1,False
Advanced,べく,0b0f74e93ca369f14bac42134a36c9a9967617ba9b6bc3fed63f6920d9cfa997,"The verb modification form of the auxiliary bekida, which is used to indicate a purpose or aim.",new_canonical_candidate,べく,normalized_new,1,False
Advanced,べくして,13600105aac7cc619fee31c3359f47612a386fdeed8d4065f0b9491c2dffea71,A phrase used when something occurs/occured exactly as expected,new_canonical_candidate,〜べくして,normalized_new,1,False
Advanced,べくもない,7eee6d84ac671d7f065f7a0c8b68eb3617a1a3377896286d176e947e4a616c2d,A phrase meaning “it is impossible to do something”,new_canonical_candidate,〜べくもない,normalized_new,1,False
Advanced,まして（や）,356e53266a7e0ae57639ca5323f5a76d166ee0fc47edaac03d4f64ad04036db0,"An adverb expressing the idea that because one statement is true, the subsequent statement is naturally true.",new_canonical_candidate,まして（や）,normalized_new,1,False
Advanced,また,a7a054c2933a6a05f4e660c518db1c9e993649b8c24736c961e959ee4f331b5e,An adverb/conjunction that indicates repetition or addition.,new_canonical_candidate,また,normalized_new,1,False
Advanced,まで（のこと）だ,85270eb64cb7835fdb4920e971ac609479724292578128946e01947873324d43,"A phrase indicating someone’s decision to cope with a negative situation, or a simple, straight forward reason for his/her action.",new_canonical_candidate,〜まで（のこと）だ,normalized_new,1,False
Advanced,むしろ,1a2d73eac411564615745063f003950a0608581f822aa7cf690a4c985f457d21,"An adverb that indicates one of two things/people/characteristics has been chosen rather than the other to express speaker’s/writer’s desire, preference or judgment.",new_canonical_candidate,むしろ,normalized_new,1,False
Advanced,もさることながら,cf14df91d064fafcb11feec9bcc6190c08ec62a8cecfe0aba13b13b989439594,A phrase used to mention something important and then introduce something more signiﬁcant.,new_canonical_candidate,〜もさることながら,normalized_new,1,False
Advanced,もしくは,1cf4917664e4ae210c99d4acd915d34947a7c7d209313427fcd28fadb167f956,A conjunction to disjunctively connect two items or ideas.,new_canonical_candidate,もしくは,normalized_new,1,False
Advanced,もっとも,72ca92acc7c1328bf3a5eb00707492c8837802316840fd1b68b734b36db5a226,A conjunction used to add a comment indicating that what the speaker/writer has just expressed is not sufﬁcient.,new_canonical_candidate,もっとも,normalized_new,1,False
Advanced,ものか (1),de36c4e805e28f1278232c07dab2dd72c3e4f6c68637dc396aa304f8d34f3e62,A rhetorical question marker that expresses a strong negative intention or disagreement.,new_canonical_candidate,〜ものか（反語）,sense_reconciled,1,False
Advanced,ものか (2),e6e7e758f5e2c3073b9c36adda22dd3d10dffb92247fae308354bc25fe68ccad,A phrase indicating that the speaker wants to do something or is wondering what one he/she should choose.,new_canonical_candidate,〜ものか（選択・自問）,sense_reconciled,1,False
Advanced,ものではない,b615fbf6db64d8572ed147fd1456ce5e71bb2ab269e5b6a4b7b3d144d6dd3c6c,"A sentence-ﬁnal phrase indicating that one shouldn’t do something, one could not possibly do something, or one naturally cannot do something.",new_canonical_candidate,ものではない,normalized_new,1,False
Advanced,ものなら,937c69e84abf39dba5fdf91f814d6b47f1ce5a4cdd3ab0ce658f332f0e5b5930,A conjunction indicating that the preceding clause presents a hypothetical situation that is unlikely to become a reality.,new_canonical_candidate,ものなら,normalized_new,1,False
Advanced,ものの,84de62788a4e7608404975f8d71fbbfe60ba76ddc9533631666ab16687be55d9,A conjunction that means “although”.,new_canonical_candidate,ものの,normalized_new,1,False
Advanced,ものを,0eaa7326cd994fdb26d41aad151843cb1d3d7934b93d03e6bbe85526075e9e50,A disjunctive coordinate conjunction expressing the meaning of “although” with the speaker’s strong feeling of discontent,new_canonical_candidate,ものを,normalized_new,1,False
Advanced,やら,ae13b4a1b0a21933f357d3d146e19f6347e9557285a232c0500eaf9ce7aa9303,A sentence-ﬁnal particle that marks a self-addressed question.,new_canonical_candidate,やら,normalized_new,1,False
Advanced,や否や・やいなや,4d2c3939739775cea265c02347c0ac0b32ec44d04b6ccbf66d946b57ec9750ff,A conjunction that expresses the idea that something happened or someone did something immediately following another event or action.,new_canonical_candidate,や否や,normalized_new,1,False
Advanced,ようでは,464ca922a07bd257ff33d867a0f7e1bc908c9e6123e7dfd9530f96baf5d08d10,"A conjunction that presents an undesirable situation, which is assumed to be factual.",new_canonical_candidate,ようでは,normalized_new,1,False
Advanced,ようと・が,16c4906ac9742cd2bd60efbb50943bed9eb29ff990399c879239ea01d77d0dd2,A conjunctive phrase that expresses the idea of concession.,new_canonical_candidate,〜ようと・が,normalized_new,1,False
Advanced,ようにも（～ない）,e773539143bad4114a9ed9bfa17d89290d1123642c94c3d400b0c122222b2503,"A conjunctive phrase that indicates concession: “even though someone tries to do something, he/she cannot do it for some reason”.",new_canonical_candidate,〜ようにも（〜ない）,normalized_new,1,False
Advanced,ようものなら,7b2bf7a548682ef11303472a79d656f8e1f47b0070d28f964d658c01c9831c63,A conjunctive phrase that presents an undesirable hypothetical situation.,new_canonical_candidate,〜ようものなら,normalized_new,1,False
Advanced,より・のほか（に）（は）～ない,d20dc796e8e7c6933153b98254e31914888c79603ff7ab5c092a318e5943f5c9,"A phrase that conveys the idea that there is no other choice than to do something, or that something is true of only one of a select few things.",new_canonical_candidate,〜より・のほか（に）（は）〜ない,normalized_new,1,False
Advanced,をおいてほかに（は）～ない,1eaea92e3c724ff5d357ff9de51840f2b77994a608869656bd7ebfe6ff715ea5,A phrase that means “there is nothing else besides X”.,new_canonical_candidate,〜をおいてほかに（は）〜ない,normalized_new,1,False
Advanced,をめぐって・めぐる,241b4eba044f20161bc02cc3c7365639b0c9d2ffc1d063dabe6efb46a586a0e4,"A compound particle meaning “concerning; over”, which is used with an issue over which different opinions, ideas, etc., are expressed or exchanged.",new_canonical_candidate,〜をめぐって・めぐる,normalized_new,1,False
Advanced,をものともせず,70aef6ebb8b5fd0aae0dd2d9c879b99e2a795e98950ba164154481ebeeb6b716,A phrase indicating that someone does something bravely/fearlessly in spite of unfavourable circumstances.,new_canonical_candidate,〜をものともせず,normalized_new,1,False
Advanced,をよそに,cc89875877657d748234ffbaaf73ca39ea5e6b6e48e7d52e97f2c611e1e82efb,"A compound particle that expresses someone’s indifference to warnings, criticism, advice, accusations, opposition, anxiety, wishes, eagerness, provocative actions, etc.",new_canonical_candidate,〜をよそに,normalized_new,1,False
Advanced,を中心に,2379820774c770a243d28b8bb3f6fe60bd9cbad4b76805401e8846d6747f5117,A phrase that means “with something/someone at the centre”.,new_canonical_candidate,〜を中心に,normalized_new,1,False
Advanced,を介して/介した,6d07b6567cd5595e3e414cf906dc2a10a799da7bf7f6e5466b85347e5a04887a,A compound particle that introduces a medium through which someone does something or something happens to someone or something.,new_canonical_candidate,〜を介して/介した,normalized_new,1,False
Advanced,を問わず,87362bab718c4cb7d86a82803946388a796033b198bad154d3df2f6273762eaa,A compound particle that means “without questioning”.,new_canonical_candidate,〜を問わず,normalized_new,1,False
Advanced,を禁じ得ない,924a68011a3fd18b513d8f0c390236dc197ef5ea2453364a718e1fe22125c9f6,A phrase that is used when one cannot control emotions or reactions caused by emotions.,new_canonical_candidate,〜を禁じ得ない,normalized_new,1,False
Advanced,んとする,f8a54e4ee4a6b8999288c9b8af5fdefc619abdb47b8536bfedac61d02f8a2e91,A phrase meaning for “someone to try to do something” or for “something to be about to occur”.,new_canonical_candidate,〜んとする,normalized_new,1,False
Advanced,んばかり（に）,498463d8cf3551c31c4f457ff7f5b5f9b275db98f76021262256ca322301115b,An adverbial phrase that is used when a situation looks as if someone were about to do something or as if something were about to occur literally or ﬁguratively.,new_canonical_candidate,んばかり（に）,normalized_new,1,False
Advanced,一[Counter]として～ない,e877fc02009909a89ed0e056bdb5bdeffc489fa8723f657d894667bd87912081,"A structure that means “not a single one"".",new_canonical_candidate,〜一[Counter]として〜ない,normalized_new,1,False
Advanced,一つには,18dda7be0d2f8d632a20e9b5ea7c6b77e03bbdd57ca2c63f0f0fbb5547c78052,"An adverb meaning “partly” in a context where someone gives one or two objectives, benefits, examples or reasons for something.",new_canonical_candidate,一つには,normalized_new,1,False
Advanced,一切～ない,80a70a9a8c4d071830f61de8e016504439ec8e97f58d324791bc0e56be9d97ca,A structure that means “not at all”.,new_canonical_candidate,〜一切〜ない,normalized_new,1,False
Advanced,一応,7e6cd717749ee0feee77b4471d8cf6e0b8da846205bfa67fd8f8503e741fdf03,An adverb indicating that an action or state is only temporary or tentative or is superﬁcially conceived.,new_canonical_candidate,一応,normalized_new,1,False
Advanced,一方（だ）,b8b8c00ffdb9d950268ec08616669503668e7b69317eb56ab2107e99b34c2da2,A phrase indicating that “something happens continuously” or “someone does something repeatedly”.,new_canonical_candidate,〜一方（だ）,normalized_new,1,False
Advanced,一方（で）,69230b0293e22279657d3333ae4a61c0312f547017ad742008dfad6bdace8d7d,A conjunction used to present two concurrent actions/events/states or contrastive situations.,new_canonical_candidate,一方（で）,normalized_new,1,False
Advanced,一旦・いったん,ba3fed0cdc919dc88339e5bc61427244deb559708022fa668532a7d13b451038,An adverb meaning “once” or “for a short time”.,new_canonical_candidate,一旦,normalized_new,1,False
Advanced,且つ・かつ,989802ae99227d1ef4a25f750178a9fbe690d3269efc34fe9105db53bc573fb4,"A conjunction meaning “and” that connects words, phrases and sentences.",new_canonical_candidate,且つ,normalized_new,1,False
Advanced,並びに,62ce99fa27719a98f7a2fa333652ad80376bf64e035018e890fcaebd5c0afd31,A conjunction used to combine two nouns or noun phrases.,new_canonical_candidate,並びに,normalized_new,1,False
Advanced,並み,a83f5997abc2b0ec4685d4f5e7989fbbbdd85b8f6917b41e8512b7dbda163a07,A noun sufﬁx that adds the meaning “to match”.,new_canonical_candidate,並み,normalized_new,1,False
Advanced,中を,b172e4d048730244c68299f6a2f121d403a19216f1c687b13c7dcb013c81c067,A phrase that specifies space or time in/through which someone/something does something.,new_canonical_candidate,〜中を,normalized_new,1,False
Advanced,今更・いまさら,7eded3d3a2a4cff44b16b465176a72cc9de2be30bce8f5c5b436110b8b80ad06,An adverb indicating that someone feels that it is too late to do something.,new_canonical_candidate,今更,normalized_new,1,False
Advanced,以来,914706ea14f49d43e8439a13c0b79bf0ac402721d892066cf5894e9954f73804,An adverb meaning “since”,new_canonical_candidate,以来,normalized_new,1,False
Advanced,仮に,b5fb9220e5fd07aa8fa4bfaefc4f6387315bf2b7ceb3cf51b6ef181482ca0805,An adverb that indicates the speaker’s/writer’s tentative supposition.,new_canonical_candidate,仮に,normalized_new,1,False
Advanced,但し・ただし,6d142d71f0a08e8309c9df209a101a6982ef0f34616d8ef103ac1aac9a08dada,"A conjunction indicating that there is a condition, restriction, proviso, etc., to the preceding statement.",new_canonical_candidate,但し,normalized_new,1,False
